SKTGIJFO_CDS_0142	SKTGIJFO_CDS_0142,SKTGIJFO_CDS_2761,SKTGIJFO_CDS_2575,SKTGIJFO_CDS_2172,SKTGIJFO_CDS_1975,SKTGIJFO_CDS_0582,SKTGIJFO_CDS_2944
SKTGIJFO_CDS_0540	SKTGIJFO_CDS_0540,SKTGIJFO_CDS_2130,SKTGIJFO_CDS_1933
SKTGIJFO_CDS_2903	SKTGIJFO_CDS_2903
SKTGIJFO_CDS_3462	SKTGIJFO_CDS_3462,SKTGIJFO_CDS_3138
SKTGIJFO_CDS_3717	SKTGIJFO_CDS_3717,SKTGIJFO_CDS_4136,SKTGIJFO_CDS_4555
SKTGIJFO_CDS_5028	SKTGIJFO_CDS_5028
SKTGIJFO_CDS_5139	SKTGIJFO_CDS_5139
SKTGIJFO_CDS_3870	SKTGIJFO_CDS_3870,SKTGIJFO_CDS_4708,SKTGIJFO_CDS_4289
SKTGIJFO_CDS_3999	SKTGIJFO_CDS_3999,SKTGIJFO_CDS_4416
SKTGIJFO_CDS_3732	SKTGIJFO_CDS_3732,SKTGIJFO_CDS_4570,SKTGIJFO_CDS_4151
SKTGIJFO_CDS_4993	SKTGIJFO_CDS_4993
SKTGIJFO_CDS_2472	SKTGIJFO_CDS_2472
SKTGIJFO_CDS_5016	SKTGIJFO_CDS_5016
SKTGIJFO_CDS_0844	SKTGIJFO_CDS_0844,SKTGIJFO_CDS_1782,SKTGIJFO_CDS_1692
SKTGIJFO_CDS_3937	SKTGIJFO_CDS_3937,SKTGIJFO_CDS_4773,SKTGIJFO_CDS_4356
SKTGIJFO_CDS_0320	SKTGIJFO_CDS_0320,SKTGIJFO_CDS_1601,SKTGIJFO_CDS_1429,SKTGIJFO_CDS_1259,SKTGIJFO_CDS_0753
SKTGIJFO_CDS_5195	SKTGIJFO_CDS_5195
SKTGIJFO_CDS_3831	SKTGIJFO_CDS_3831,SKTGIJFO_CDS_4668,SKTGIJFO_CDS_4250
SKTGIJFO_CDS_1074	SKTGIJFO_CDS_1074
SKTGIJFO_CDS_2323	SKTGIJFO_CDS_2323
SKTGIJFO_CDS_2427	SKTGIJFO_CDS_2427
SKTGIJFO_CDS_3949	SKTGIJFO_CDS_3949,SKTGIJFO_CDS_4785,SKTGIJFO_CDS_4368
SKTGIJFO_CDS_4533	SKTGIJFO_CDS_4533
SKTGIJFO_CDS_3294	SKTGIJFO_CDS_3294
SKTGIJFO_CDS_5011	SKTGIJFO_CDS_5011
SKTGIJFO_CDS_3769	SKTGIJFO_CDS_3769,SKTGIJFO_CDS_4188,SKTGIJFO_CDS_4606
SKTGIJFO_CDS_0814	SKTGIJFO_CDS_0814,SKTGIJFO_CDS_1753,SKTGIJFO_CDS_1662
SKTGIJFO_CDS_4173	SKTGIJFO_CDS_4173
SKTGIJFO_CDS_3754	SKTGIJFO_CDS_3754,SKTGIJFO_CDS_4591
SKTGIJFO_CDS_0270	SKTGIJFO_CDS_0270,SKTGIJFO_CDS_1551,SKTGIJFO_CDS_1379,SKTGIJFO_CDS_1209,SKTGIJFO_CDS_0711
SKTGIJFO_CDS_0126	SKTGIJFO_CDS_0126,SKTGIJFO_CDS_2156,SKTGIJFO_CDS_0566,SKTGIJFO_CDS_2745,SKTGIJFO_CDS_2559,SKTGIJFO_CDS_1959
SKTGIJFO_CDS_2928	SKTGIJFO_CDS_2928
SKTGIJFO_CDS_3122	SKTGIJFO_CDS_3122
SKTGIJFO_CDS_3446	SKTGIJFO_CDS_3446
SKTGIJFO_CDS_0409	SKTGIJFO_CDS_0409,SKTGIJFO_CDS_1111
SKTGIJFO_CDS_3878	SKTGIJFO_CDS_3878,SKTGIJFO_CDS_4716,SKTGIJFO_CDS_4297
SKTGIJFO_CDS_0412	SKTGIJFO_CDS_0412
SKTGIJFO_CDS_0823	SKTGIJFO_CDS_0823,SKTGIJFO_CDS_1762,SKTGIJFO_CDS_1671
SKTGIJFO_CDS_5149	SKTGIJFO_CDS_5149
SKTGIJFO_CDS_5094	SKTGIJFO_CDS_5094
SKTGIJFO_CDS_0064	SKTGIJFO_CDS_0064,SKTGIJFO_CDS_1898,SKTGIJFO_CDS_0505,SKTGIJFO_CDS_3384,SKTGIJFO_CDS_3063,SKTGIJFO_CDS_2868,SKTGIJFO_CDS_2683,SKTGIJFO_CDS_2497,SKTGIJFO_CDS_2095
SKTGIJFO_CDS_4845	SKTGIJFO_CDS_4845
SKTGIJFO_CDS_5208	SKTGIJFO_CDS_5208
SKTGIJFO_CDS_2410	SKTGIJFO_CDS_2410
SKTGIJFO_CDS_5068	SKTGIJFO_CDS_5068
SKTGIJFO_CDS_5101	SKTGIJFO_CDS_5101
SKTGIJFO_CDS_3608	SKTGIJFO_CDS_3608
SKTGIJFO_CDS_5057	SKTGIJFO_CDS_5057
SKTGIJFO_CDS_0421	SKTGIJFO_CDS_0421,SKTGIJFO_CDS_1122
SKTGIJFO_CDS_3609	SKTGIJFO_CDS_3609,SKTGIJFO_CDS_4443,SKTGIJFO_CDS_4028
SKTGIJFO_CDS_0123	SKTGIJFO_CDS_0123,SKTGIJFO_CDS_2742,SKTGIJFO_CDS_2556,SKTGIJFO_CDS_2153,SKTGIJFO_CDS_1956,SKTGIJFO_CDS_0563,SKTGIJFO_CDS_2925,SKTGIJFO_CDS_3119
SKTGIJFO_CDS_3443	SKTGIJFO_CDS_3443
SKTGIJFO_CDS_4765	SKTGIJFO_CDS_4765,SKTGIJFO_CDS_3926
SKTGIJFO_CDS_5233	SKTGIJFO_CDS_5233
SKTGIJFO_CDS_0882	SKTGIJFO_CDS_0882,SKTGIJFO_CDS_1824
SKTGIJFO_CDS_1065	SKTGIJFO_CDS_1065,SKTGIJFO_CDS_2316
SKTGIJFO_CDS_2418	SKTGIJFO_CDS_2418
SKTGIJFO_CDS_3998	SKTGIJFO_CDS_3998,SKTGIJFO_CDS_4415
SKTGIJFO_CDS_0404	SKTGIJFO_CDS_0404
SKTGIJFO_CDS_1107	SKTGIJFO_CDS_1107
SKTGIJFO_CDS_0967	SKTGIJFO_CDS_0967
SKTGIJFO_CDS_3134	SKTGIJFO_CDS_3134,SKTGIJFO_CDS_3457,SKTGIJFO_CDS_2940,SKTGIJFO_CDS_2757,SKTGIJFO_CDS_2571,SKTGIJFO_CDS_2168,SKTGIJFO_CDS_1971,SKTGIJFO_CDS_0578,SKTGIJFO_CDS_0138
SKTGIJFO_CDS_1501	SKTGIJFO_CDS_1501
SKTGIJFO_CDS_0156	SKTGIJFO_CDS_0156,SKTGIJFO_CDS_2186,SKTGIJFO_CDS_1989,SKTGIJFO_CDS_3476,SKTGIJFO_CDS_2958
SKTGIJFO_CDS_0596	SKTGIJFO_CDS_0596,SKTGIJFO_CDS_3152
SKTGIJFO_CDS_0944	SKTGIJFO_CDS_0944
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_2588,SKTGIJFO_CDS_2774
SKTGIJFO_CDS_3959	SKTGIJFO_CDS_3959,SKTGIJFO_CDS_4795,SKTGIJFO_CDS_4378
SKTGIJFO_CDS_0420	SKTGIJFO_CDS_0420
SKTGIJFO_CDS_1121	SKTGIJFO_CDS_1121
SKTGIJFO_CDS_3266	SKTGIJFO_CDS_3266
SKTGIJFO_CDS_0140	SKTGIJFO_CDS_0140,SKTGIJFO_CDS_2759,SKTGIJFO_CDS_2573,SKTGIJFO_CDS_2170,SKTGIJFO_CDS_1973,SKTGIJFO_CDS_0580,SKTGIJFO_CDS_2942,SKTGIJFO_CDS_3459,SKTGIJFO_CDS_3460
SKTGIJFO_CDS_3136	SKTGIJFO_CDS_3136
SKTGIJFO_CDS_3350	SKTGIJFO_CDS_3350
SKTGIJFO_CDS_5182	SKTGIJFO_CDS_5182
SKTGIJFO_CDS_0918	SKTGIJFO_CDS_0918
SKTGIJFO_CDS_3558	SKTGIJFO_CDS_3558,SKTGIJFO_CDS_4394,SKTGIJFO_CDS_3975
SKTGIJFO_CDS_0919	SKTGIJFO_CDS_0919
SKTGIJFO_CDS_3770	SKTGIJFO_CDS_3770,SKTGIJFO_CDS_4607,SKTGIJFO_CDS_4189
SKTGIJFO_CDS_2482	SKTGIJFO_CDS_2482
SKTGIJFO_CDS_0966	SKTGIJFO_CDS_0966
SKTGIJFO_CDS_3788	SKTGIJFO_CDS_3788,SKTGIJFO_CDS_4625,SKTGIJFO_CDS_4207
SKTGIJFO_CDS_5221	SKTGIJFO_CDS_5221
SKTGIJFO_CDS_0410	SKTGIJFO_CDS_0410,SKTGIJFO_CDS_1112
SKTGIJFO_CDS_0957	SKTGIJFO_CDS_0957
SKTGIJFO_CDS_0396	SKTGIJFO_CDS_0396
SKTGIJFO_CDS_0877	SKTGIJFO_CDS_0877,SKTGIJFO_CDS_1730,SKTGIJFO_CDS_1819
SKTGIJFO_CDS_5037	SKTGIJFO_CDS_5037
SKTGIJFO_CDS_0333	SKTGIJFO_CDS_0333,SKTGIJFO_CDS_1614,SKTGIJFO_CDS_1272,SKTGIJFO_CDS_0766,SKTGIJFO_CDS_1442
SKTGIJFO_CDS_1735	SKTGIJFO_CDS_1735
SKTGIJFO_CDS_5244	SKTGIJFO_CDS_5244
SKTGIJFO_CDS_1011	SKTGIJFO_CDS_1011,SKTGIJFO_CDS_2262
SKTGIJFO_CDS_3310	SKTGIJFO_CDS_3310
SKTGIJFO_CDS_2360	SKTGIJFO_CDS_2360
SKTGIJFO_CDS_3876	SKTGIJFO_CDS_3876,SKTGIJFO_CDS_4714,SKTGIJFO_CDS_4295
SKTGIJFO_CDS_1071	SKTGIJFO_CDS_1071
SKTGIJFO_CDS_2401	SKTGIJFO_CDS_2401
SKTGIJFO_CDS_2483	SKTGIJFO_CDS_2483
SKTGIJFO_CDS_0869	SKTGIJFO_CDS_0869,SKTGIJFO_CDS_1811,SKTGIJFO_CDS_1722
SKTGIJFO_CDS_5147	SKTGIJFO_CDS_5147
SKTGIJFO_CDS_0028	SKTGIJFO_CDS_0028,SKTGIJFO_CDS_2058
SKTGIJFO_CDS_0062	SKTGIJFO_CDS_0062,SKTGIJFO_CDS_3382,SKTGIJFO_CDS_1896,SKTGIJFO_CDS_0503,SKTGIJFO_CDS_3061,SKTGIJFO_CDS_2681,SKTGIJFO_CDS_2495,SKTGIJFO_CDS_2866,SKTGIJFO_CDS_2093
SKTGIJFO_CDS_0081	SKTGIJFO_CDS_0081,SKTGIJFO_CDS_2112,SKTGIJFO_CDS_1915,SKTGIJFO_CDS_3080,SKTGIJFO_CDS_0522,SKTGIJFO_CDS_2700,SKTGIJFO_CDS_2514
SKTGIJFO_CDS_0325	SKTGIJFO_CDS_0325,SKTGIJFO_CDS_1606,SKTGIJFO_CDS_1264,SKTGIJFO_CDS_0758,SKTGIJFO_CDS_1434
SKTGIJFO_CDS_0468	SKTGIJFO_CDS_0468,SKTGIJFO_CDS_1862,SKTGIJFO_CDS_3026
SKTGIJFO_CDS_2412	SKTGIJFO_CDS_2412
SKTGIJFO_CDS_2645	SKTGIJFO_CDS_2645,SKTGIJFO_CDS_2830
SKTGIJFO_CDS_2885	SKTGIJFO_CDS_2885,SKTGIJFO_CDS_3401
SKTGIJFO_CDS_3219	SKTGIJFO_CDS_3219
SKTGIJFO_CDS_3547	SKTGIJFO_CDS_3547
SKTGIJFO_CDS_5211	SKTGIJFO_CDS_5211
SKTGIJFO_CDS_2321	SKTGIJFO_CDS_2321
SKTGIJFO_CDS_2473	SKTGIJFO_CDS_2473
SKTGIJFO_CDS_3296	SKTGIJFO_CDS_3296
SKTGIJFO_CDS_3795	SKTGIJFO_CDS_3795,SKTGIJFO_CDS_4632,SKTGIJFO_CDS_4214
SKTGIJFO_CDS_1053	SKTGIJFO_CDS_1053,SKTGIJFO_CDS_2304
SKTGIJFO_CDS_0292	SKTGIJFO_CDS_0292,SKTGIJFO_CDS_1573,SKTGIJFO_CDS_1401,SKTGIJFO_CDS_1231,SKTGIJFO_CDS_0733
SKTGIJFO_CDS_0430	SKTGIJFO_CDS_0430
SKTGIJFO_CDS_1132	SKTGIJFO_CDS_1132
SKTGIJFO_CDS_3700	SKTGIJFO_CDS_3700,SKTGIJFO_CDS_4538,SKTGIJFO_CDS_4119
SKTGIJFO_CDS_0842	SKTGIJFO_CDS_0842,SKTGIJFO_CDS_1780,SKTGIJFO_CDS_1690
SKTGIJFO_CDS_0209	SKTGIJFO_CDS_0209,SKTGIJFO_CDS_1323,SKTGIJFO_CDS_0651,SKTGIJFO_CDS_1493,SKTGIJFO_CDS_1150
SKTGIJFO_CDS_0328	SKTGIJFO_CDS_0328,SKTGIJFO_CDS_1609,SKTGIJFO_CDS_1267,SKTGIJFO_CDS_0761,SKTGIJFO_CDS_1437
SKTGIJFO_CDS_1056	SKTGIJFO_CDS_1056,SKTGIJFO_CDS_2307
SKTGIJFO_CDS_4103	SKTGIJFO_CDS_4103,SKTGIJFO_CDS_4519,SKTGIJFO_CDS_3684
SKTGIJFO_CDS_2404	SKTGIJFO_CDS_2404
SKTGIJFO_CDS_3813	SKTGIJFO_CDS_3813,SKTGIJFO_CDS_4232,SKTGIJFO_CDS_4650
SKTGIJFO_CDS_5075	SKTGIJFO_CDS_5075
SKTGIJFO_CDS_0316	SKTGIJFO_CDS_0316,SKTGIJFO_CDS_1425,SKTGIJFO_CDS_1255,SKTGIJFO_CDS_0749,SKTGIJFO_CDS_1597
SKTGIJFO_CDS_1066	SKTGIJFO_CDS_1066,SKTGIJFO_CDS_2317
SKTGIJFO_CDS_2419	SKTGIJFO_CDS_2419
SKTGIJFO_CDS_1670	SKTGIJFO_CDS_1670,SKTGIJFO_CDS_0822,SKTGIJFO_CDS_1761
SKTGIJFO_CDS_0268	SKTGIJFO_CDS_0268,SKTGIJFO_CDS_1549,SKTGIJFO_CDS_0709,SKTGIJFO_CDS_1377,SKTGIJFO_CDS_1207
SKTGIJFO_CDS_0953	SKTGIJFO_CDS_0953
SKTGIJFO_CDS_4844	SKTGIJFO_CDS_4844
SKTGIJFO_CDS_4946	SKTGIJFO_CDS_4946
SKTGIJFO_CDS_0925	SKTGIJFO_CDS_0925
SKTGIJFO_CDS_5164	SKTGIJFO_CDS_5164
SKTGIJFO_CDS_0284	SKTGIJFO_CDS_0284,SKTGIJFO_CDS_1565,SKTGIJFO_CDS_1223,SKTGIJFO_CDS_0725,SKTGIJFO_CDS_1393
SKTGIJFO_CDS_0818	SKTGIJFO_CDS_0818,SKTGIJFO_CDS_1757
SKTGIJFO_CDS_0920	SKTGIJFO_CDS_0920
SKTGIJFO_CDS_3781	SKTGIJFO_CDS_3781,SKTGIJFO_CDS_4618,SKTGIJFO_CDS_4200
SKTGIJFO_CDS_3973	SKTGIJFO_CDS_3973,SKTGIJFO_CDS_4809,SKTGIJFO_CDS_4392
SKTGIJFO_CDS_5087	SKTGIJFO_CDS_5087
SKTGIJFO_CDS_0466	SKTGIJFO_CDS_0466,SKTGIJFO_CDS_1860
SKTGIJFO_CDS_3545	SKTGIJFO_CDS_3545
SKTGIJFO_CDS_5242	SKTGIJFO_CDS_5242
SKTGIJFO_CDS_3634	SKTGIJFO_CDS_3634,SKTGIJFO_CDS_4469,SKTGIJFO_CDS_4053
SKTGIJFO_CDS_3826	SKTGIJFO_CDS_3826,SKTGIJFO_CDS_4663,SKTGIJFO_CDS_4245
SKTGIJFO_CDS_3967	SKTGIJFO_CDS_3967,SKTGIJFO_CDS_4386,SKTGIJFO_CDS_4803
SKTGIJFO_CDS_0026	SKTGIJFO_CDS_0026,SKTGIJFO_CDS_2056,SKTGIJFO_CDS_3024,SKTGIJFO_CDS_2828,SKTGIJFO_CDS_2643,SKTGIJFO_CDS_3217
SKTGIJFO_CDS_4906	SKTGIJFO_CDS_4906
SKTGIJFO_CDS_1043	SKTGIJFO_CDS_1043,SKTGIJFO_CDS_2294
SKTGIJFO_CDS_2391	SKTGIJFO_CDS_2391
SKTGIJFO_CDS_0819	SKTGIJFO_CDS_0819,SKTGIJFO_CDS_1667,SKTGIJFO_CDS_1758
SKTGIJFO_CDS_1666	SKTGIJFO_CDS_1666
SKTGIJFO_CDS_3889	SKTGIJFO_CDS_3889,SKTGIJFO_CDS_4308,SKTGIJFO_CDS_4727
SKTGIJFO_CDS_0304	SKTGIJFO_CDS_0304,SKTGIJFO_CDS_1585,SKTGIJFO_CDS_1413,SKTGIJFO_CDS_1243
SKTGIJFO_CDS_2339	SKTGIJFO_CDS_2339,SKTGIJFO_CDS_2240,SKTGIJFO_CDS_0989
SKTGIJFO_CDS_3344	SKTGIJFO_CDS_3344
SKTGIJFO_CDS_0812	SKTGIJFO_CDS_0812,SKTGIJFO_CDS_1660,SKTGIJFO_CDS_1751
SKTGIJFO_CDS_5044	SKTGIJFO_CDS_5044
SKTGIJFO_CDS_1019	SKTGIJFO_CDS_1019,SKTGIJFO_CDS_2270
SKTGIJFO_CDS_2370	SKTGIJFO_CDS_2370
SKTGIJFO_CDS_1104	SKTGIJFO_CDS_1104,SKTGIJFO_CDS_0401
SKTGIJFO_CDS_3692	SKTGIJFO_CDS_3692,SKTGIJFO_CDS_4111
SKTGIJFO_CDS_4527	SKTGIJFO_CDS_4527
SKTGIJFO_CDS_5026	SKTGIJFO_CDS_5026
SKTGIJFO_CDS_0943	SKTGIJFO_CDS_0943
SKTGIJFO_CDS_3909	SKTGIJFO_CDS_3909,SKTGIJFO_CDS_4749,SKTGIJFO_CDS_4330
SKTGIJFO_CDS_4861	SKTGIJFO_CDS_4861
SKTGIJFO_CDS_4950	SKTGIJFO_CDS_4950
SKTGIJFO_CDS_5183	SKTGIJFO_CDS_5183
SKTGIJFO_CDS_0916	SKTGIJFO_CDS_0916
SKTGIJFO_CDS_2485	SKTGIJFO_CDS_2485
SKTGIJFO_CDS_3962	SKTGIJFO_CDS_3962,SKTGIJFO_CDS_4798
SKTGIJFO_CDS_4381	SKTGIJFO_CDS_4381
SKTGIJFO_CDS_0263	SKTGIJFO_CDS_0263,SKTGIJFO_CDS_1372,SKTGIJFO_CDS_1202,SKTGIJFO_CDS_0704,SKTGIJFO_CDS_1544
SKTGIJFO_CDS_3964	SKTGIJFO_CDS_3964,SKTGIJFO_CDS_4800,SKTGIJFO_CDS_4383
SKTGIJFO_CDS_4382	SKTGIJFO_CDS_4382,SKTGIJFO_CDS_4799,SKTGIJFO_CDS_3963
SKTGIJFO_CDS_3417	SKTGIJFO_CDS_3417
SKTGIJFO_CDS_3768	SKTGIJFO_CDS_3768,SKTGIJFO_CDS_4605,SKTGIJFO_CDS_4187
SKTGIJFO_CDS_5210	SKTGIJFO_CDS_5210
SKTGIJFO_CDS_0097	SKTGIJFO_CDS_0097
SKTGIJFO_CDS_0538	SKTGIJFO_CDS_0538,SKTGIJFO_CDS_2128,SKTGIJFO_CDS_1931,SKTGIJFO_CDS_2901,SKTGIJFO_CDS_2716,SKTGIJFO_CDS_3096,SKTGIJFO_CDS_2530
SKTGIJFO_CDS_0884	SKTGIJFO_CDS_0884,SKTGIJFO_CDS_1826
SKTGIJFO_CDS_1099	SKTGIJFO_CDS_1099
SKTGIJFO_CDS_1737	SKTGIJFO_CDS_1737
SKTGIJFO_CDS_4531	SKTGIJFO_CDS_4531
SKTGIJFO_CDS_0285	SKTGIJFO_CDS_0285,SKTGIJFO_CDS_1566,SKTGIJFO_CDS_1394,SKTGIJFO_CDS_1224,SKTGIJFO_CDS_0726
SKTGIJFO_CDS_4996	SKTGIJFO_CDS_4996
SKTGIJFO_CDS_3952	SKTGIJFO_CDS_3952,SKTGIJFO_CDS_4788,SKTGIJFO_CDS_4371
SKTGIJFO_CDS_4961	SKTGIJFO_CDS_4961
SKTGIJFO_CDS_3677	SKTGIJFO_CDS_3677,SKTGIJFO_CDS_4096,SKTGIJFO_CDS_4512
SKTGIJFO_CDS_3751	SKTGIJFO_CDS_3751
SKTGIJFO_CDS_4170	SKTGIJFO_CDS_4170,SKTGIJFO_CDS_4588
SKTGIJFO_CDS_0867	SKTGIJFO_CDS_0867,SKTGIJFO_CDS_1809,SKTGIJFO_CDS_1720
SKTGIJFO_CDS_1070	SKTGIJFO_CDS_1070,SKTGIJFO_CDS_2320
SKTGIJFO_CDS_2260	SKTGIJFO_CDS_2260,SKTGIJFO_CDS_1009
SKTGIJFO_CDS_2424	SKTGIJFO_CDS_2424
SKTGIJFO_CDS_3633	SKTGIJFO_CDS_3633,SKTGIJFO_CDS_4468,SKTGIJFO_CDS_4052
SKTGIJFO_CDS_5227	SKTGIJFO_CDS_5227
SKTGIJFO_CDS_3807	SKTGIJFO_CDS_3807,SKTGIJFO_CDS_4226,SKTGIJFO_CDS_4644
SKTGIJFO_CDS_5203	SKTGIJFO_CDS_5203
SKTGIJFO_CDS_0133	SKTGIJFO_CDS_0133,SKTGIJFO_CDS_2752,SKTGIJFO_CDS_2566,SKTGIJFO_CDS_2163,SKTGIJFO_CDS_1966,SKTGIJFO_CDS_0573,SKTGIJFO_CDS_2935,SKTGIJFO_CDS_3129
SKTGIJFO_CDS_1007	SKTGIJFO_CDS_1007,SKTGIJFO_CDS_2258
SKTGIJFO_CDS_2356	SKTGIJFO_CDS_2356
SKTGIJFO_CDS_3452	SKTGIJFO_CDS_3452
SKTGIJFO_CDS_4847	SKTGIJFO_CDS_4847
SKTGIJFO_CDS_5069	SKTGIJFO_CDS_5069
SKTGIJFO_CDS_4866	SKTGIJFO_CDS_4866
SKTGIJFO_CDS_2479	SKTGIJFO_CDS_2479
SKTGIJFO_CDS_3965	SKTGIJFO_CDS_3965,SKTGIJFO_CDS_4801,SKTGIJFO_CDS_4384
SKTGIJFO_CDS_0282	SKTGIJFO_CDS_0282,SKTGIJFO_CDS_1563,SKTGIJFO_CDS_1391,SKTGIJFO_CDS_0723,SKTGIJFO_CDS_1221
SKTGIJFO_CDS_0288	SKTGIJFO_CDS_0288,SKTGIJFO_CDS_1569,SKTGIJFO_CDS_1397,SKTGIJFO_CDS_1227,SKTGIJFO_CDS_0729
SKTGIJFO_CDS_5223	SKTGIJFO_CDS_5223
SKTGIJFO_CDS_0079	SKTGIJFO_CDS_0079,SKTGIJFO_CDS_0520,SKTGIJFO_CDS_1913,SKTGIJFO_CDS_2698,SKTGIJFO_CDS_2512,SKTGIJFO_CDS_2110,SKTGIJFO_CDS_3078,SKTGIJFO_CDS_2883
SKTGIJFO_CDS_0946	SKTGIJFO_CDS_0946
SKTGIJFO_CDS_3399	SKTGIJFO_CDS_3399
SKTGIJFO_CDS_3772	SKTGIJFO_CDS_3772,SKTGIJFO_CDS_4609,SKTGIJFO_CDS_4191
SKTGIJFO_CDS_5064	SKTGIJFO_CDS_5064
SKTGIJFO_CDS_5229	SKTGIJFO_CDS_5229
SKTGIJFO_CDS_0428	SKTGIJFO_CDS_0428
SKTGIJFO_CDS_1130	SKTGIJFO_CDS_1130
SKTGIJFO_CDS_5030	SKTGIJFO_CDS_5030
SKTGIJFO_CDS_0526	SKTGIJFO_CDS_0526,SKTGIJFO_CDS_1919,SKTGIJFO_CDS_0085,SKTGIJFO_CDS_2116,SKTGIJFO_CDS_3405,SKTGIJFO_CDS_3084,SKTGIJFO_CDS_2889,SKTGIJFO_CDS_2704,SKTGIJFO_CDS_2518
SKTGIJFO_CDS_2439	SKTGIJFO_CDS_2439
SKTGIJFO_CDS_4959	SKTGIJFO_CDS_4959
SKTGIJFO_CDS_3263	SKTGIJFO_CDS_3263
SKTGIJFO_CDS_3264	SKTGIJFO_CDS_3264
SKTGIJFO_CDS_4419	SKTGIJFO_CDS_4419,SKTGIJFO_CDS_4004
SKTGIJFO_CDS_4821	SKTGIJFO_CDS_4821
SKTGIJFO_CDS_5009	SKTGIJFO_CDS_5009
SKTGIJFO_CDS_0082	SKTGIJFO_CDS_0082,SKTGIJFO_CDS_2113,SKTGIJFO_CDS_1916,SKTGIJFO_CDS_3081,SKTGIJFO_CDS_2886,SKTGIJFO_CDS_2701,SKTGIJFO_CDS_2515,SKTGIJFO_CDS_0523,SKTGIJFO_CDS_3402
SKTGIJFO_CDS_3908	SKTGIJFO_CDS_3908,SKTGIJFO_CDS_4329,SKTGIJFO_CDS_4748
SKTGIJFO_CDS_4952	SKTGIJFO_CDS_4952
SKTGIJFO_CDS_4987	SKTGIJFO_CDS_4987
SKTGIJFO_CDS_3343	SKTGIJFO_CDS_3343
SKTGIJFO_CDS_3624	SKTGIJFO_CDS_3624,SKTGIJFO_CDS_4460,SKTGIJFO_CDS_4045
SKTGIJFO_CDS_3750	SKTGIJFO_CDS_3750
SKTGIJFO_CDS_4169	SKTGIJFO_CDS_4169,SKTGIJFO_CDS_4587
SKTGIJFO_CDS_0995	SKTGIJFO_CDS_0995,SKTGIJFO_CDS_2246
SKTGIJFO_CDS_3767	SKTGIJFO_CDS_3767,SKTGIJFO_CDS_4604,SKTGIJFO_CDS_4186
SKTGIJFO_CDS_3938	SKTGIJFO_CDS_3938,SKTGIJFO_CDS_4774,SKTGIJFO_CDS_4357
SKTGIJFO_CDS_5025	SKTGIJFO_CDS_5025
SKTGIJFO_CDS_1713	SKTGIJFO_CDS_1713,SKTGIJFO_CDS_1801,SKTGIJFO_CDS_0862
SKTGIJFO_CDS_3118	SKTGIJFO_CDS_3118,SKTGIJFO_CDS_3442
SKTGIJFO_CDS_3802	SKTGIJFO_CDS_3802,SKTGIJFO_CDS_4639,SKTGIJFO_CDS_4221
SKTGIJFO_CDS_3181	SKTGIJFO_CDS_3181
SKTGIJFO_CDS_0122	SKTGIJFO_CDS_0122,SKTGIJFO_CDS_2741,SKTGIJFO_CDS_2555,SKTGIJFO_CDS_2152,SKTGIJFO_CDS_1955,SKTGIJFO_CDS_0562
SKTGIJFO_CDS_0983	SKTGIJFO_CDS_0983
SKTGIJFO_CDS_2924	SKTGIJFO_CDS_2924
SKTGIJFO_CDS_3734	SKTGIJFO_CDS_3734,SKTGIJFO_CDS_4572,SKTGIJFO_CDS_4153
SKTGIJFO_CDS_0450	SKTGIJFO_CDS_0450,SKTGIJFO_CDS_3201,SKTGIJFO_CDS_2811,SKTGIJFO_CDS_2626
SKTGIJFO_CDS_3698	SKTGIJFO_CDS_3698,SKTGIJFO_CDS_4117,SKTGIJFO_CDS_4536
SKTGIJFO_CDS_4857	SKTGIJFO_CDS_4857
SKTGIJFO_CDS_5089	SKTGIJFO_CDS_5089
SKTGIJFO_CDS_2234	SKTGIJFO_CDS_2234
SKTGIJFO_CDS_5003	SKTGIJFO_CDS_5003
SKTGIJFO_CDS_3341	SKTGIJFO_CDS_3341
SKTGIJFO_CDS_3759	SKTGIJFO_CDS_3759,SKTGIJFO_CDS_4596,SKTGIJFO_CDS_4178
SKTGIJFO_CDS_0850	SKTGIJFO_CDS_0850,SKTGIJFO_CDS_1699,SKTGIJFO_CDS_1788
SKTGIJFO_CDS_0959	SKTGIJFO_CDS_0959
SKTGIJFO_CDS_1773	SKTGIJFO_CDS_1773
SKTGIJFO_CDS_3008	SKTGIJFO_CDS_3008,SKTGIJFO_CDS_2040,SKTGIJFO_CDS_1844,SKTGIJFO_CDS_0010
SKTGIJFO_CDS_3530	SKTGIJFO_CDS_3530
SKTGIJFO_CDS_3647	SKTGIJFO_CDS_3647,SKTGIJFO_CDS_4482,SKTGIJFO_CDS_4068
SKTGIJFO_CDS_3668	SKTGIJFO_CDS_3668
SKTGIJFO_CDS_4087	SKTGIJFO_CDS_4087,SKTGIJFO_CDS_4503
SKTGIJFO_CDS_0834	SKTGIJFO_CDS_0834,SKTGIJFO_CDS_1682
SKTGIJFO_CDS_1079	SKTGIJFO_CDS_1079
SKTGIJFO_CDS_4983	SKTGIJFO_CDS_4983
SKTGIJFO_CDS_0653	SKTGIJFO_CDS_0653,SKTGIJFO_CDS_1325,SKTGIJFO_CDS_1152
SKTGIJFO_CDS_1495	SKTGIJFO_CDS_1495
